timestamp,voltage_L1,voltage_L2,voltage_L3,current_L1,current_L2,current_L3,frequency,power_kW,pf,genset_rpm,genset_status,battery_soc,breaker_status,oil_temp,oil_pressure,room_temp,humidity,trip_event,blackout_event
2025-09-15 12:00:15,232.84857920774635,228.50625648087538,229.4610495066794,13.105968115573502,13.475776885754357,10.674326962541603,50.045709778334825,5.90673293524981,0.9124110360914087,1471.1511960861872,ON,84.89274468902902,CLOSED,76.30753942174773,3.3277665070068307,24.937953350611924,60.12396653195702,0.0,0.0
2025-09-15 12:00:16,229.94946029078972,229.97808639540142,233.27231916059444,12.747890970236186,13.772656390981558,11.60618472260692,50.06654961877912,5.271037134183834,0.8978112550765104,1512.879711933576,ON,84.85563831750424,CLOSED,78.4194011518925,3.0435648962596407,26.869363870899598,59.904762078371554,0.0,0.0
2025-09-15 12:00:17,231.60128630504713,229.63591752620022,233.68825092882176,12.080118994566444,14.067895246173244,10.18433578349001,50.091603384806355,5.243576378591137,0.9245116845131194,1527.6409721176092,ON,85.11816399414755,CLOSED,82.85194425790677,3.4084082048213875,26.919665413947214,58.2522939069942,0.0,0.0
2025-09-15 12:00:18,231.41925014145042,229.2142611719321,234.03533165974846,15.100583791233866,13.127391167630188,11.915684825721394,49.99159069898589,5.284851891446705,0.8991236192309935,1526.6381844641523,ON,83.16716773198056,CLOSED,78.90623164536558,3.0771259004023763,25.615275215022447,57.67193494405141,0.0,0.0
2025-09-15 12:00:19,231.496344245633,228.0704319791122,231.8738419598196,9.90174152842237,11.328545577090832,12.887647552766953,49.932305227990916,6.48258924177779,0.8905462557337426,1519.7169522980948,ON,84.68023925598345,CLOSED,81.77390898395011,2.9292433469517722,25.85066216241291,62.37080495285083,0.0,0.0
2025-09-15 12:00:20,231.4430705950623,229.32783141812507,227.736739280079,13.141218363361396,12.022173122875664,10.416606600031171,50.033103714660996,5.919338712686608,0.9056161274199709,1501.7179052606393,ON,87.4333180438318,CLOSED,79.57704993124571,2.9723150779563663,25.595401353043307,65.40060902635484,0.0,0.0
2025-09-15 12:00:21,230.61031650379283,231.8637991936337,233.30956288386497,13.575189831209144,14.010068083190367,9.844065941171463,50.15107347981677,6.4952154554098245,0.8816678388834507,1488.0995851456466,ON,85.46346728231491,CLOSED,82.18648779292822,3.3734929680785832,25.83947096042248,57.93806860013153,0.0,0.0
2025-09-15 12:00:22,228.95111770718523,230.0232795868689,233.49962342179174,11.494561401061187,12.416240385289342,10.0733528728194,49.97001684349319,6.043111576039716,0.8997713460921135,1488.4977021999139,ON,83.08353644226597,CLOSED,79.81013813871176,3.507081690221955,26.112270783975582,53.868311729685324,0.0,0.0
2025-09-15 12:00:23,232.0674550733183,231.69852104321035,230.1198575784691,11.941331842977808,13.032989265850297,10.613746743221768,50.13039040557653,5.624992932054884,0.9205574063850938,1521.3475599446197,ON,88.80162016786133,CLOSED,79.84777140675658,2.9850631783563264,26.889314794699636,60.922747358569886,0.0,0.0
2025-09-15 12:00:24,227.37047903011677,230.82835605469435,231.6465616243642,12.60475893132938,13.574998546937183,12.174049428648658,50.07452687795026,5.578244139772898,0.9041436147391979,1473.3304873898805,ON,84.88802673603618,CLOSED,81.12071758286261,3.170720643583384,26.12991261767754,63.417918047578205,0.0,0.0
2025-09-15 12:00:25,227.81741773515924,231.61348909166037,228.38314508972772,13.484105917412004,13.425719531926479,10.438436130138307,50.00368807875053,5.822976243566614,0.8766913627399922,1525.70915879612,ON,83.90830096426212,CLOSED,80.25284496737179,3.433148230946771,25.79291865995366,52.800828986564284,0.0,0.0
2025-09-15 12:00:26,227.78178774415463,229.8447592774325,231.37264138009155,13.22128462349489,14.784446774896892,11.1001403419035,49.91013547011911,5.245161160569552,0.8866108222041506,1473.7043311676243,ON,85.4659642261329,CLOSED,84.28526646173817,3.069115690329805,26.263143862481517,60.68386194615121,0.0,0.0
2025-09-15 12:00:27,231.09411294914665,231.57882150093275,227.3150634120416,9.744008829442755,12.685288211099312,10.069388896639753,50.09058464414949,6.267062050813916,0.9021117841611548,1476.44339833361,ON,80.57866584735373,CLOSED,82.20961986098101,3.236300348489407,26.055321101315762,61.27224968010974,0.0,0.0
2025-09-15 12:00:28,230.8838521033113,231.0553052864561,229.8789306101364,10.639782170967345,13.654614650917376,10.435646179012334,50.039698457506304,5.923633279092081,0.9023696442432823,1517.7766914753838,ON,85.61133650136449,CLOSED,77.61332917358783,3.265046210094101,25.65824023341067,63.078646737455784,0.0,0.0
2025-09-15 12:00:29,231.13861373564689,228.57189812215526,232.26515099967247,12.872199446382067,14.390993470574653,12.080110434086805,49.96021151784248,5.517088443467492,0.9025882317848991,1473.5149397405148,ON,83.83860392192423,CLOSED,85.74717084397787,3.310433718120559,26.270902607935074,61.12540432295612,0.0,0.0
2025-09-15 12:00:30,229.03340083650133,228.87195792452647,234.1633464482954,11.707342806952958,12.81767566929007,11.040637425785068,49.94406857501793,4.853694970958754,0.903031192259216,1517.5713096660297,ON,85.65754591111303,CLOSED,78.58194406809314,3.16180573417803,26.792367719895896,57.894718134307155,0.0,0.0
2025-09-15 12:00:31,231.71055257613705,230.58373542079468,230.92037041026344,12.92258708392737,12.968362991805266,10.943501166818523,49.896972580519545,5.4588883383586255,0.9180222522587156,1469.6860693282235,ON,86.11532357613474,CLOSED,77.25064417044331,3.5577187634984204,26.46979417021331,64.27659454233778,0.0,0.0
2025-09-15 12:00:32,230.29151210004426,230.72567371519108,228.73523942932442,12.923342429127013,12.837912363112642,12.346990224085669,50.02969907218259,6.536695472288153,0.8801723806349738,1521.0405666734787,ON,88.61204380035221,CLOSED,80.12559517733337,2.8418940332665747,23.635189659242325,62.41183332715445,0.0,0.0
2025-09-15 12:00:33,229.15579608577696,226.06922682839394,231.61920424715169,10.08077656328913,12.633832882654978,10.723877651303221,49.979951088234905,5.887259764757831,0.9425373838462796,1484.012071468728,ON,84.44334615401976,CLOSED,80.18380938086311,2.9965075644024717,26.08643914152737,62.12135799366225,0.0,0.0
2025-09-15 12:00:34,229.5838395734627,227.06228033181264,233.28319614740167,13.082602505454126,12.335508016344535,10.016497322229112,50.086850075437816,5.002011856183631,0.8826012669941675,1493.5987254133638,ON,87.32601639196642,CLOSED,77.0188764523254,3.107882810493619,25.903556472316573,66.22845705977865,0.0,0.0
2025-09-15 12:00:35,228.41107699774264,232.13229078971247,228.65846615589547,10.85209928655426,12.289979197250553,9.572184894972901,50.046370317475365,5.751137611230686,0.9190272765191748,1508.41499102657,ON,85.25746292749498,CLOSED,76.92807756091803,3.0512008785034634,25.831089136578345,59.04834904792367,0.0,0.0
2025-09-15 12:00:36,230.40274255122495,227.8806405031822,231.15038385434494,11.789070700899952,12.988683418559456,12.247188167414695,50.16472252906751,5.468400074429539,0.8862379360551768,1464.0087482348229,ON,86.62220970672355,CLOSED,78.56235714636887,2.9040216260307967,26.960971295879226,62.83563360318695,0.0,0.0
2025-09-15 12:00:37,231.5590868991822,229.78239232359522,226.17168276086403,12.760986035485773,13.456172604461202,11.520328294989136,49.92509927342098,5.574143998976048,0.9091527021890586,1505.3124704136446,ON,86.56276258130976,CLOSED,79.06156763754818,3.188478602689591,25.606893628181616,62.42872516953526,0.0,0.0
2025-09-15 12:00:38,226.81325805430612,230.34087725225268,232.62638756348113,11.97895595274898,12.54802712889013,8.81224411747997,49.96289591210682,5.899713780424315,0.9005679569469934,1519.3138425662205,ON,87.64450145610436,CLOSED,80.84917365536384,3.0044454743478717,26.8204109013505,59.243736307057254,0.0,0.0
2025-09-15 12:00:39,231.1535001455571,232.6758296651443,225.96388001665593,11.819376993449096,13.764638511466861,11.032137366780827,49.99973368887421,5.129233047930361,0.8714493214975979,1534.1758093668484,ON,87.3000579017236,CLOSED,80.55049140010506,3.0222170108582764,24.91027247295599,62.22593626142892,0.0,0.0
2025-09-15 12:00:40,228.9766424803738,233.02179487066817,233.21377710570988,10.912355253336294,13.824627317410831,11.255789700077205,49.971032344780404,4.650191211680767,0.9165241662287633,1491.1688128196486,ON,84.23898383834789,CLOSED,78.22507634719909,3.1393416423592906,25.420596798225304,61.0440215997559,0.0,0.0
2025-09-15 12:00:41,232.55158684412547,233.58623124312942,226.64102265259586,11.306304083570913,11.64103451384927,10.101813721804994,49.88181271132317,5.900270846945139,0.8773292198084733,1504.2239226264448,ON,84.40019458195532,CLOSED,80.16369761917043,3.2957961872250054,25.99428443477411,67.24784412710066,0.0,0.0
2025-09-15 12:00:42,232.95750883455423,230.9656359589184,230.27557531947153,12.916157009260704,11.805012498586933,12.739854382311893,50.02052260444698,5.901857755683265,0.892241568399503,1482.1960737422528,ON,85.77695647503239,CLOSED,81.13214864787118,2.8905013148977243,25.484458456025358,58.964869914402136,0.0,0.0
2025-09-15 12:00:43,227.29919491356645,229.41690599566763,226.78962858914733,12.701789722211965,11.63255579101011,12.184632130913933,50.08408518144893,6.067282057223896,0.9528143584120798,1460.8150956186357,ON,86.0305365920057,CLOSED,81.28551778225325,3.4240368160696693,26.269683375858524,57.884009808158034,0.0,0.0
2025-09-15 12:00:44,230.00399814262332,230.9245915303953,229.3221653669548,10.718309363708762,14.307556718992243,10.05697327157826,50.12729022511696,4.964740180569962,0.8868457023735666,1517.5698607674449,ON,85.70457619173419,CLOSED,81.07006806532317,3.0299536999749277,26.590302692982835,58.34435510351666,0.0,0.0
2025-09-15 12:00:45,227.6752406815374,228.16232301069772,232.70064638484325,11.336201573767054,12.334779873266799,8.801326177480153,50.01393929671479,5.043337740094725,0.8815178992652155,1505.6532149748846,ON,86.09889074055124,CLOSED,78.89253703005522,3.289046778236197,26.626835827839475,57.78383147022631,0.0,0.0
2025-09-15 12:00:46,230.68875163274885,231.37006076713598,229.83646818056667,11.620713810840043,11.924056403339343,10.954672865617976,49.9337770463576,5.018498649639872,0.944508385506684,1502.7703051844414,ON,84.20802554304551,CLOSED,80.1401141667716,3.3197993408827147,24.831473451799457,57.57352839802382,0.0,0.0
2025-09-15 12:00:47,229.28240453411496,231.6521197042149,232.23609308588394,12.71498068422814,14.092889852251815,10.336184795781957,49.97123239253486,5.984418054249297,0.8936902794873443,1490.7532748158524,ON,85.00611354727013,CLOSED,81.10984447908301,3.4498389042063855,24.852462037130113,64.86168597303197,0.0,0.0
2025-09-15 12:00:48,227.27525703711106,233.2873323535311,229.71174855059843,13.449909637989784,13.830175377027999,10.9184360155913,50.17956121463351,5.6038026278803095,0.9213662676476906,1495.5713376627195,ON,81.29035258642439,CLOSED,80.7988487186498,3.22493271464197,25.689050467334106,60.065056106728115,0.0,0.0
2025-09-15 12:00:49,232.28460831402884,230.5923494467484,232.57177591421973,11.798971182571607,14.002396552002374,10.432530309693032,49.752488013046,6.126884718547593,0.9139949827064977,1484.7722254170674,ON,82.74983867049758,CLOSED,84.81367607213991,3.2562630252656946,25.075070208239413,61.081468945879145,0.0,0.0
2025-09-15 12:00:50,229.99660661052533,230.2147992632221,229.07031019845115,14.197224680305347,13.084077540463063,10.264484655967006,50.03466457764805,5.515069083808481,0.9289730642855372,1460.919558526558,ON,82.46814036504968,CLOSED,79.87868996782333,3.3200960983534484,25.835636546131834,59.8811317335537,0.0,0.0
2025-09-15 12:00:51,233.13160502264273,230.9425238453317,230.09592008708864,10.691126421945256,11.970892058700143,9.803499508974696,50.02116954614233,5.902984161098582,0.861156077150621,1502.2064731842402,ON,85.35046119164825,CLOSED,78.89306146630183,3.289557248500936,26.508899604085478,55.78384579903532,0.0,0.0
2025-09-15 12:00:52,231.13018608724613,230.73130646139478,226.87154864624583,12.256731824379623,13.990647665669128,9.773271809528984,49.81298110445247,6.1615355521814035,0.9478323429414727,1546.7174484935729,ON,85.59220993523095,CLOSED,77.26998560270724,2.8403384496009823,25.47538616050572,63.82541176465,0.0,0.0
2025-09-15 12:00:53,229.41739965663444,232.22214386790637,229.78231193212855,12.594598675587097,13.828674855711188,11.756942232509871,49.80527717926104,5.008807184599848,0.8893543293127337,1494.5419517834234,ON,84.8044281054755,CLOSED,80.95648824123039,3.1536542099925806,25.62740045126423,64.04987861646647,0.0,0.0
2025-09-15 12:00:54,226.61121830728757,228.93257302252906,230.22424140312654,13.45327572238183,12.937123303932339,11.440293468604985,49.99538558446281,6.365040373312799,0.878322185466879,1514.0901812991647,ON,82.85350280445809,CLOSED,80.23025808278854,3.252959576247151,24.948206335412863,60.471599871214785,0.0,0.0
2025-09-15 12:00:55,233.39389185350743,229.88873548669054,233.65483059096587,11.867810582328396,13.190107672470116,11.691257403452969,49.9305479932941,5.966372287101,0.932052988828954,1471.4706995633906,ON,86.6746881907472,CLOSED,79.57433152249651,3.031217380242481,25.959180224665488,59.78691402373347,0.0,0.0
2025-09-15 12:00:56,226.26066744123378,231.3026645867791,230.5915657784417,12.489989735188127,14.042561691917307,10.688985506542691,50.020495618483714,5.477079604745661,0.8703952287057581,1505.083723221671,ON,87.07170012723549,CLOSED,78.80827697540508,3.6312645933584418,25.08977076476624,60.91022000507578,0.0,0.0
2025-09-15 12:00:57,227.03324289837244,232.10109484729674,229.8624891739625,12.52725793801154,14.418536128529892,11.078464407368886,49.998072112714226,5.9828037639599065,0.8828895172235562,1500.1960725901397,ON,87.88269750559893,CLOSED,82.1516880558335,3.551395524475058,27.077087412523465,57.5089623960948,0.0,0.0
2025-09-15 12:00:58,228.86134537160763,226.8609795105371,230.14558707484656,11.126885971936096,16.683320920667306,10.15652372431371,50.00144066611159,5.486751489119766,0.8603139449318968,1511.4812112926893,ON,86.28514345016777,CLOSED,80.18881823659645,3.461259297008949,23.91234117382713,61.266665181789584,0.0,0.0
2025-09-15 12:00:59,228.2900160303271,232.95851899629434,229.2985158593876,11.891336070160332,11.981517306007671,10.323297385541254,49.773264217847995,5.292131796862276,0.8781568350001869,1481.6102506011512,ON,83.07962172802436,CLOSED,78.77173360518626,3.2664814936540116,25.938777683190974,63.99994200360316,0.0,0.0
2025-09-15 12:01:00,229.22446546042298,227.89426663155453,226.60202478869502,10.544020394691314,12.110163092477134,11.486266984006077,49.93231569982308,6.247394516669289,0.8921727113181904,1524.3816006162397,ON,86.45514260334417,CLOSED,83.39438619631488,3.5792722453568637,25.574069589833183,59.253846453012514,0.0,0.0
2025-09-15 12:01:01,227.4349545014972,230.47712153491815,228.1402269113237,12.786005364625323,13.90832580175238,10.67284781268257,49.9480638279398,5.575748929811655,0.9235541153062359,1473.0929377985653,ON,86.29290256372153,CLOSED,78.47780713550065,2.9432726817080592,24.688023342233755,57.32845786570515,0.0,0.0
2025-09-15 12:01:02,231.55364712809947,229.06240369261715,230.88957251958607,12.916065365792054,13.326663737386584,11.625475271133375,50.08789661399842,5.787278788758993,0.8688022473556372,1503.1912444253614,ON,88.11985044298572,CLOSED,82.04154769203276,2.890773064933409,27.223217205927323,61.395217254773264,0.0,0.0
2025-09-15 12:01:03,231.33577230319594,232.7459958386059,232.5568813166349,11.652821066712608,12.52017221132162,12.178471385989731,50.10518902737935,6.388762719951132,0.8994962059491474,1504.9437937313357,ON,86.34406577698483,CLOSED,82.95023304069753,3.1715304882637505,26.84168894986822,63.42879309487055,0.0,0.0
2025-09-15 12:01:04,229.45509862741605,231.38429754574142,228.66663960407746,14.189030318897425,12.588363154393639,12.845175422138402,49.9391930629485,5.910117730046801,0.8827121591163216,1468.2804523755267,ON,84.89492248367873,CLOSED,81.58717267178557,3.088999087774531,27.14365966484943,56.738327392053414,0.0,0.0
2025-09-15 12:01:05,230.39617113762463,230.2085974066219,232.01226440347781,12.75437687402711,14.428825816583487,9.690257583553368,49.99102873648692,5.223460521351851,0.8797059978005535,1502.7241224490501,ON,84.04486613866146,CLOSED,77.7104917231473,3.399589827111779,25.8669800316277,61.97105471035214,0.0,0.0
2025-09-15 12:01:06,231.70516523021735,232.36160406850038,230.1336180844338,10.020141558077766,11.786176258407563,12.620580022316075,50.126598333843965,5.60934301388106,0.9206805127397278,1500.2365633278923,ON,83.0632508910609,CLOSED,81.14501420448897,3.2192466199083287,24.856994336030258,56.38369122040279,0.0,0.0
2025-09-15 12:01:07,228.66812734208122,229.76587414709104,230.52394848182362,13.075804888555636,12.328767870317288,12.977014200264907,50.00715758009424,6.387237649824839,0.9068798748000939,1503.671939044652,ON,84.32502372984679,CLOSED,80.49432269127244,3.0644022010133485,25.554827289169793,61.312441091882874,0.0,0.0
2025-09-15 12:01:08,229.3787109392626,229.96973983893662,230.71295311393845,11.17742972055063,15.187883464672916,11.236604217904096,49.96552720185019,4.717731032484989,0.9461014758129223,1515.9092116252739,ON,83.5239955425651,CLOSED,78.089176176224,3.0030085646368696,26.024948775357547,64.28447636163384,0.0,0.0
2025-09-15 12:01:09,226.92637303084823,225.7532894008158,229.12084826173745,11.488384142885801,12.493530955168584,9.114133732263841,49.981741686572974,5.464995185368429,0.9019799078523209,1490.9618512163795,ON,84.24966402042372,CLOSED,77.92372871572567,3.4533474104212547,27.300867105769882,54.2526134656099,0.0,0.0
2025-09-15 12:01:10,230.44083542281828,230.10963119944293,232.48700612935266,11.581285189572318,12.23863001240604,10.04373872184653,49.9112718234895,5.2791578537045485,0.9166788134757559,1480.7055040978692,ON,86.95341916127225,CLOSED,80.25923839492772,3.2493910321469452,26.24900010453221,58.57912652633791,0.0,0.0
2025-09-15 12:01:11,230.6525911773754,229.49446229387706,227.7958370344913,10.098141127075655,13.663309278257943,12.478537785690442,49.923517587760564,6.30343273753869,0.9123365748209689,1498.4004791524642,ON,85.3985109419674,CLOSED,79.61015834928472,3.350283248468694,27.715682146826566,55.391331349589315,0.0,0.0
2025-09-15 12:01:12,230.26141491930062,229.0055705443493,228.94164062190893,11.60841036765875,12.84976858677106,12.246669173903385,50.06017066477963,5.174994146813512,0.9293936911693153,1518.3063865211782,ON,84.45268122027535,CLOSED,80.0992062428534,3.1362934973853527,25.681555966614777,59.79626488866938,0.0,0.0
2025-09-15 12:01:13,229.19838208705238,231.5980265469411,231.65947076969653,11.669547692456632,13.247783900713449,11.547654953597283,49.95318688833754,5.696516908003182,0.9493491094999382,1481.2524775241354,ON,83.9335411817735,CLOSED,77.62942705208171,2.9642603066976774,25.67727588011226,62.89628057372019,0.0,0.0
2025-09-15 12:01:14,230.47564709870062,229.18098915996808,229.85935137714054,11.434315290763163,12.652329529428176,10.701879883193316,49.994630717317605,4.827264661247735,0.909487395437506,1513.3818322239058,ON,84.25593423077153,CLOSED,77.79271019376804,2.9366990067195875,28.07064315316158,54.84561117080652,0.0,0.0
2025-09-15 12:01:15,230.56538065563032,231.1373146027219,228.48485049989958,11.634824448081245,11.58960358169333,11.761906787330252,50.059118680162946,5.026132470189586,0.8810307620752107,1470.4453075171114,ON,83.7614101694167,CLOSED,81.44039627639886,3.148085571685528,24.808866879171333,58.7315054464325,0.0,0.0
2025-09-15 12:01:16,229.00569635992832,229.38441842840248,229.02236110960246,11.996320400832735,11.99772062700136,10.177056868300353,50.147079110478614,5.99753907631299,0.8845849843986495,1459.9479720633178,ON,83.54070858072448,CLOSED,80.50302688691359,3.100096943403232,24.69521542761156,60.26823722832197,0.0,0.0
2025-09-15 12:01:17,229.6357815894458,228.50628496964381,232.68917043482227,12.16589424238708,12.635186843966043,12.34037990611187,49.91010376174264,5.969099624787098,0.9243959932671199,1491.995287923074,ON,90.5632817288211,CLOSED,80.21414858738558,3.402396936549167,25.68267264117183,66.92723535793974,0.0,0.0
2025-09-15 12:01:18,230.42123082153392,231.07574594961474,231.68504408372618,10.033101824535098,14.232215034982165,11.178964984931213,49.997413685709624,5.831589485132538,0.8905950464321578,1480.5740571267052,ON,86.10331624536877,CLOSED,80.15643521153797,3.3717889058118597,23.66449709494808,61.539830986730934,0.0,0.0
2025-09-15 12:01:19,227.48996396930997,229.19544797946696,232.40256683516833,12.404761462773614,13.064633341650348,10.585518938103805,49.949848125712634,4.980384929263389,0.9101720818333368,1491.864511233277,ON,87.01787831062711,CLOSED,80.86257445617613,3.1742973575819384,25.900096701581013,56.89676496156962,0.0,0.0
2025-09-15 12:01:20,229.93225036654488,232.44045016397712,229.66779775671668,11.08207817773915,12.588322167022387,12.042413750231347,49.98971331964113,6.217634007974502,0.9062118524252969,1500.4583339110402,ON,85.82334066454654,CLOSED,76.97385364978201,3.721670526397649,27.63249379292643,57.20544753978578,0.0,0.0
2025-09-15 12:01:21,228.30303890416303,234.2225395191101,231.68997073675814,10.77268119607706,13.73981462292134,10.834567715180054,50.03641493980802,5.452546383252206,0.8863697063492326,1504.5513517259053,ON,89.57666420539029,CLOSED,81.90277581344729,3.3791683312318086,29.299184311536067,59.736992110203474,0.0,0.0
2025-09-15 12:01:22,230.26690989967412,228.73842255279618,230.30594416991153,11.806328235876169,13.821255287570644,11.444992942233311,50.07516873305116,6.411379316609192,0.9125844829340675,1501.7938154651968,ON,81.5868157694181,CLOSED,82.49532628007928,3.108145568260406,28.149984391522345,54.56758454590857,0.0,0.0
2025-09-15 12:01:23,230.03076712939222,229.81872558111223,230.96373778887076,10.744528668911915,12.227732750704828,11.573268533007349,50.24523388250483,5.02700718902743,0.8892236736613163,1502.5563918906105,ON,83.47520083377705,CLOSED,76.8747751149433,2.7124609995713445,26.260521747743258,61.418976462200305,0.0,0.0
2025-09-15 12:01:24,234.53940468245534,227.60007051718011,231.35381993280728,12.566207898751415,14.118476975065448,11.987793466966485,50.05105503281431,5.888549996136226,0.9117227724887094,1466.7208519908104,ON,90.41572973212583,CLOSED,80.10163131431554,3.5527144851189334,25.202948843305332,60.77811033466724,0.0,0.0
2025-09-15 12:01:25,228.66722750515603,232.51947514241115,230.45640172159676,11.934797627894193,12.141618078530502,10.298746832419246,49.92512238819189,5.423163152573797,0.899068955461511,1503.8452853183674,ON,84.63906071962622,CLOSED,80.80910973114739,3.158759904674363,25.131595869414245,55.215114610384454,0.0,0.0
2025-09-15 12:01:26,229.34499762654008,228.48998943342522,228.59187516466102,10.745906371555439,13.830154282774803,10.003731066375002,50.001505233217806,6.051921594939357,0.8920189291241633,1487.7710769686364,ON,84.5063208284609,CLOSED,79.93031394385002,3.581772250621208,25.35048629991383,59.18103024030331,0.0,0.0
2025-09-15 12:01:27,231.27770370098236,230.92800638159525,231.62837906880387,12.45198379530545,12.69317456394766,10.851576233516633,49.83046633455227,5.320286917581018,0.9068816525384562,1515.005238512899,ON,83.74939633819359,CLOSED,81.8306710599868,3.2324425161389665,25.113470661657253,58.08513058091715,0.0,0.0
2025-09-15 12:01:28,230.32067588731277,231.10818106383647,229.89091106250018,12.5146777182444,14.315498287794604,13.051911575070042,49.86687690429859,5.43260106705041,0.9158034516129704,1537.7174993857861,ON,86.5489339611103,CLOSED,79.35212089711689,3.2755331454297094,26.560070024955166,62.95354889054835,0.0,0.0
2025-09-15 12:01:29,229.22574514874952,231.82341840274495,230.55109061519389,13.028405829842498,13.638518252797269,11.314662666246457,49.934315223531044,5.592432196628694,0.9021725459433304,1501.8710425061988,ON,84.38493778731096,CLOSED,80.21145552941209,3.300963147277103,24.781906190481635,59.17412465490295,0.0,0.0
